tipoOiv_v2,fechaConcertacion,grano,fechaEntregaHasta,PrecioUSD_fecha_concertacion,PrecioUSD_fecha_entrega_hasta
Precio Hecho,2025-05-08,Soja,2025-05-08,267.82,269.3
Precio Hecho,2025-05-08,Soja,2025-05-08,269.3,267.82
Precio Hecho,2025-05-08,Soja,2025-05-08,269.3,269.3
Precio a Fijar,2025-05-07,Soja,2025-06-06,266.85,267.95
Precio a Fijar,2025-05-07,Soja,2025-06-06,266.85,267.95
Precio a Fijar,2025-05-07,Soja,2025-06-06,266.85,271.02
Precio a Fijar,2025-05-07,Soja,2025-06-06,269.57,267.95
Precio a Fijar,2025-05-07,Soja,2025-06-06,269.57,267.95
Precio a Fijar,2025-05-07,Soja,2025-06-06,269.57,271.02
Precio Hecho,2025-05-07,Soja,2025-06-06,266.85,267.95
Precio Hecho,2025-05-07,Soja,2025-06-06,266.85,267.95
Precio Hecho,2025-05-07,Soja,2025-06-06,266.85,271.02
Precio Hecho,2025-05-07,Soja,2025-06-06,269.57,267.95
Precio Hecho,2025-05-07,Soja,2025-06-06,269.57,267.95
Precio Hecho,2025-05-07,Soja,2025-06-06,269.57,271.02
Precio Hecho,2025-05-08,Maiz,2025-05-08,183.12,183.12
Precio a Fijar,2025-05-08,Soja,2025-05-08,267.82,267.82
Precio a Fijar,2025-05-08,Soja,2025-05-08,267.82,269.3
Precio a Fijar,2025-05-08,Soja,2025-05-08,269.3,267.82
Precio a Fijar,2025-05-08,Soja,2025-05-08,269.3,269.3
Precio a Fijar,2025-05-08,Soja,2025-05-08,267.82,267.82
Precio a Fijar,2025-05-08,Soja,2025-05-08,267.82,269.3
Precio a Fijar,2025-05-08,Soja,2025-05-08,269.3,267.82
Precio a Fijar,2025-05-08,Soja,2025-05-08,269.3,269.3
Precio Hecho,2025-05-08,Soja,2025-05-08,267.82,267.82
Precio Hecho,2025-05-08,Soja,2025-05-08,267.82,269.3
Precio Hecho,2025-05-08,Soja,2025-05-08,269.3,267.82
Precio Hecho,2025-05-08,Soja,2025-05-08,269.3,269.3
Precio Hecho,2025-05-07,Maiz,2025-05-07,183.52,183.52
Precio Hecho,2025-05-07,Maiz,2025-05-07,183.52,188.48
Precio Hecho,2025-05-07,Maiz,2025-05-07,183.52,186.83
Precio Hecho,2025-05-07,Maiz,2025-05-07,188.48,183.52
Precio Hecho,2025-05-07,Maiz,2025-05-07,188.48,188.48
Precio Hecho,2025-05-07,Maiz,2025-05-07,188.48,186.83
Precio Hecho,2025-05-07,Maiz,2025-05-07,186.83,183.52
Precio Hecho,2025-05-07,Maiz,2025-05-07,186.83,188.48
Precio Hecho,2025-05-07,Maiz,2025-05-07,186.83,186.83
Precio Hecho,2025-04-08,Soja,2025-04-08,297.33,297.33
Precio Hecho,2025-04-29,Soja,2025-04-29,259.98,259.98
Precio Hecho,2025-04-29,Soja,2025-04-29,259.98,259.23
Precio Hecho,2025-04-29,Soja,2025-04-29,259.23,259.98
Precio Hecho,2025-04-29,Soja,2025-04-29,259.23,259.23
Precio Hecho,2025-05-06,Soja,2025-05-06,263.82,263.82
Precio Hecho,2025-05-06,Soja,2025-05-06,263.82,265.08
Precio Hecho,2025-05-06,Soja,2025-05-06,265.08,263.82
Precio Hecho,2025-05-06,Soja,2025-05-06,265.08,265.08
Precio Hecho,2025-05-08,Soja,2025-05-08,267.82,267.82
Precio Hecho,2025-05-08,Soja,2025-05-08,267.82,269.3
Precio Hecho,2025-05-08,Soja,2025-05-08,269.3,267.82
Precio Hecho,2025-05-08,Soja,2025-05-08,269.3,269.3
Precio Hecho,2025-05-08,Soja,2025-05-15,267.82,267.86
Precio Hecho,2025-05-08,Soja,2025-05-15,267.82,270.65
Precio Hecho,2025-05-08,Soja,2025-05-15,269.3,267.86
Precio Hecho,2025-05-08,Soja,2025-05-15,269.3,270.65
Precio Hecho,2025-05-08,Trigo,2025-05-08,198.38,198.38
Precio Hecho,2025-05-08,Trigo,2025-05-08,198.38,198.38
Precio Hecho,2025-05-08,Soja,2025-05-08,267.82,267.82
Precio Hecho,2025-05-08,Soja,2025-05-08,267.82,269.3
Precio Hecho,2025-05-08,Soja,2025-05-08,269.3,267.82
Precio Hecho,2025-05-08,Soja,2025-05-08,269.3,269.3
Precio Hecho,2025-05-08,Soja,2025-05-08,267.82,267.82
Precio Hecho,2025-05-08,Soja,2025-05-08,267.82,269.3
Precio Hecho,2025-05-08,Soja,2025-05-08,269.3,267.82
Precio Hecho,2025-05-08,Soja,2025-05-08,269.3,269.3
Precio Hecho,2025-05-08,Girasol,2025-05-08,297.58,297.58
Precio a Fijar,2025-05-07,Soja,2025-06-06,266.85,267.95
Precio a Fijar,2025-05-07,Soja,2025-06-06,266.85,267.95
Precio a Fijar,2025-05-07,Soja,2025-06-06,266.85,271.02
Precio a Fijar,2025-05-07,Soja,2025-06-06,269.57,267.95
Precio a Fijar,2025-05-07,Soja,2025-06-06,269.57,267.95
Precio a Fijar,2025-05-07,Soja,2025-06-06,269.57,271.02
Precio a Fijar,2025-05-07,Soja,2025-06-06,266.85,267.95
Precio a Fijar,2025-05-07,Soja,2025-06-06,266.85,267.95
Precio a Fijar,2025-05-07,Soja,2025-06-06,266.85,271.02
Precio a Fijar,2025-05-07,Soja,2025-06-06,269.57,267.95
Precio a Fijar,2025-05-07,Soja,2025-06-06,269.57,267.95
Precio a Fijar,2025-05-07,Soja,2025-06-06,269.57,271.02
Precio a Fijar,2025-05-07,Soja,2025-06-06,266.85,267.95
Precio a Fijar,2025-05-07,Soja,2025-06-06,266.85,267.95
Precio a Fijar,2025-05-07,Soja,2025-06-06,266.85,271.02
Precio a Fijar,2025-05-07,Soja,2025-06-06,269.57,267.95
Precio a Fijar,2025-05-07,Soja,2025-06-06,269.57,267.95
Precio a Fijar,2025-05-07,Soja,2025-06-06,269.57,271.02
Precio a Fijar,2025-05-07,Soja,2025-06-06,266.85,267.95
Precio a Fijar,2025-05-07,Soja,2025-06-06,266.85,267.95
Precio a Fijar,2025-05-07,Soja,2025-06-06,266.85,271.02
Precio a Fijar,2025-05-07,Soja,2025-06-06,269.57,267.95
Precio a Fijar,2025-05-07,Soja,2025-06-06,269.57,267.95
Precio a Fijar,2025-05-07,Soja,2025-06-06,269.57,271.02
Precio a Fijar,2025-05-06,Soja,2025-06-06,263.82,267.95
Precio a Fijar,2025-05-06,Soja,2025-06-06,263.82,267.95
Precio a Fijar,2025-05-06,Soja,2025-06-06,263.82,271.02
Precio a Fijar,2025-05-06,Soja,2025-06-06,265.08,267.95
Precio a Fijar,2025-05-06,Soja,2025-06-06,265.08,267.95
Precio a Fijar,2025-05-06,Soja,2025-06-06,265.08,271.02
Precio Hecho,2025-04-21,Maiz,2025-05-07,197.44,183.52
Precio Hecho,2025-04-21,Maiz,2025-05-07,197.44,188.48
Precio Hecho,2025-04-21,Maiz,2025-05-07,197.44,186.83
Precio a Fijar,2025-04-30,Soja,2025-04-30,256.02,256.02
Precio a Fijar,2025-04-30,Soja,2025-04-30,256.02,247.86
Precio a Fijar,2025-04-30,Soja,2025-04-30,247.86,256.02
Precio a Fijar,2025-04-30,Soja,2025-04-30,247.86,247.86
Precio a Fijar,2025-04-30,Soja,2025-04-30,256.02,256.02
Precio a Fijar,2025-04-30,Soja,2025-04-30,256.02,247.86
Precio a Fijar,2025-04-30,Soja,2025-04-30,247.86,256.02
Precio a Fijar,2025-04-30,Soja,2025-04-30,247.86,247.86
Precio a Fijar,2025-04-14,Soja,2025-05-14,275.46,272.81
Precio a Fijar,2025-04-14,Soja,2025-05-14,275.46,269.43
Precio a Fijar,2025-04-14,Soja,2025-05-14,275.46,272.81
Precio a Fijar,2025-04-14,Soja,2025-05-14,275.46,269.43
Precio a Fijar,2025-04-14,Soja,2025-05-14,275.46,272.81
Precio a Fijar,2025-04-14,Soja,2025-05-14,275.46,269.43
Precio a Fijar,2025-04-14,Soja,2025-05-14,275.46,272.81
Precio a Fijar,2025-04-14,Soja,2025-05-14,275.46,269.43
Precio Hecho,2025-05-07,Soja,2025-05-07,266.85,266.85
Precio Hecho,2025-05-07,Soja,2025-05-07,266.85,269.57
Precio Hecho,2025-05-07,Soja,2025-05-07,269.57,266.85
Precio Hecho,2025-05-07,Soja,2025-05-07,269.57,269.57
Precio Hecho,2025-05-07,Soja,2025-05-07,266.85,266.85
Precio Hecho,2025-05-07,Soja,2025-05-07,266.85,269.57
Precio Hecho,2025-05-07,Soja,2025-05-07,269.57,266.85
Precio Hecho,2025-05-07,Soja,2025-05-07,269.57,269.57
Precio Hecho,2025-05-07,Soja,2025-05-07,266.85,266.85
Precio Hecho,2025-05-07,Soja,2025-05-07,266.85,269.57
Precio Hecho,2025-05-07,Soja,2025-05-07,269.57,266.85
Precio Hecho,2025-05-07,Soja,2025-05-07,269.57,269.57
Precio Hecho,2025-05-07,Soja,2025-05-07,266.85,266.85
Precio Hecho,2025-05-07,Soja,2025-05-07,266.85,269.57
Precio Hecho,2025-05-07,Soja,2025-05-07,269.57,266.85
Precio Hecho,2025-05-07,Soja,2025-05-07,269.57,269.57
Precio Hecho,2025-05-07,Soja,2025-05-07,266.85,266.85
Precio Hecho,2025-05-07,Soja,2025-05-07,266.85,269.57
Precio Hecho,2025-05-07,Soja,2025-05-07,269.57,266.85
Precio Hecho,2025-05-07,Soja,2025-05-07,269.57,269.57
Precio Hecho,2025-05-07,Soja,2025-05-07,266.85,266.85
Precio Hecho,2025-05-07,Soja,2025-05-07,266.85,269.57
Precio Hecho,2025-05-07,Soja,2025-05-07,269.57,266.85
Precio Hecho,2025-05-07,Soja,2025-05-07,269.57,269.57
Precio Hecho,2025-05-07,Soja,2025-05-07,266.85,266.85
Precio Hecho,2025-05-07,Soja,2025-05-07,266.85,269.57
Precio Hecho,2025-05-07,Soja,2025-05-07,269.57,266.85
Precio Hecho,2025-05-07,Soja,2025-05-07,269.57,269.57
Precio Hecho,2025-05-07,Soja,2025-05-07,266.85,266.85
Precio Hecho,2025-05-07,Soja,2025-05-07,266.85,269.57
Precio Hecho,2025-05-07,Soja,2025-05-07,269.57,266.85
Precio Hecho,2025-05-07,Soja,2025-05-07,269.57,269.57
Precio Hecho,2025-05-07,Soja,2025-05-07,266.85,266.85
Precio Hecho,2025-05-07,Soja,2025-05-07,266.85,269.57
Precio Hecho,2025-05-07,Soja,2025-05-07,269.57,266.85
Precio Hecho,2025-05-07,Soja,2025-05-07,269.57,269.57
Precio Hecho,2025-05-07,Soja,2025-05-07,266.85,266.85
Precio Hecho,2025-05-07,Soja,2025-05-07,266.85,269.57
Precio Hecho,2025-05-07,Soja,2025-05-07,269.57,266.85
Precio Hecho,2025-05-07,Soja,2025-05-07,269.57,269.57
Precio Hecho,2025-05-07,Soja,2025-05-07,266.85,266.85
Precio Hecho,2025-05-07,Soja,2025-05-07,266.85,269.57
Precio Hecho,2025-05-07,Soja,2025-05-07,269.57,266.85
Precio Hecho,2025-05-07,Soja,2025-05-07,269.57,269.57
Precio Hecho,2025-05-07,Trigo,2025-05-07,195.42,195.42
Precio Hecho,2025-05-07,Trigo,2025-05-07,195.42,196.44
Precio Hecho,2025-05-07,Trigo,2025-05-07,196.44,195.42
Precio Hecho,2025-05-07,Trigo,2025-05-07,196.44,196.44
Precio Hecho,2025-05-07,Trigo,2025-05-14,195.42,197.88
Precio Hecho,2025-05-07,Trigo,2025-05-14,196.44,197.88
Precio Hecho,2025-05-07,Soja,2025-05-07,266.85,266.85
Precio Hecho,2025-05-07,Soja,2025-05-07,266.85,269.57
Precio Hecho,2025-05-07,Soja,2025-05-07,269.57,266.85
Precio Hecho,2025-05-07,Soja,2025-05-07,269.57,269.57
Precio a Fijar,2025-05-07,Maiz,2025-05-20,183.52,182.07
Precio a Fijar,2025-05-07,Maiz,2025-05-20,183.52,185.56
Precio a Fijar,2025-05-07,Maiz,2025-05-20,188.48,182.07
Precio a Fijar,2025-05-07,Maiz,2025-05-20,188.48,185.56
Precio a Fijar,2025-05-07,Maiz,2025-05-20,186.83,182.07
Precio a Fijar,2025-05-07,Maiz,2025-05-20,186.83,185.56
Precio Hecho,2025-05-07,Soja,2025-05-07,266.85,266.85
Precio Hecho,2025-05-07,Soja,2025-05-07,266.85,269.57
Precio Hecho,2025-05-07,Soja,2025-05-07,269.57,266.85
Precio Hecho,2025-05-07,Soja,2025-05-07,269.57,269.57
Precio a Fijar,2025-05-07,Maiz,2025-07-15,183.52,170.28
Precio a Fijar,2025-05-07,Maiz,2025-07-15,183.52,173.02
Precio a Fijar,2025-05-07,Maiz,2025-07-15,188.48,170.28
Precio a Fijar,2025-05-07,Maiz,2025-07-15,188.48,173.02
Precio a Fijar,2025-05-07,Maiz,2025-07-15,186.83,170.28
Precio a Fijar,2025-05-07,Maiz,2025-07-15,186.83,173.02
Precio Hecho,2025-05-07,Soja,2025-05-07,266.85,266.85
Precio Hecho,2025-05-07,Soja,2025-05-07,266.85,269.57
Precio Hecho,2025-05-07,Soja,2025-05-07,269.57,266.85
Precio Hecho,2025-05-07,Soja,2025-05-07,269.57,269.57
Precio Hecho,2025-05-07,Trigo,2025-05-14,195.42,197.88
Precio Hecho,2025-05-07,Trigo,2025-05-14,196.44,197.88
Precio Hecho,2025-05-07,Trigo,2025-05-07,195.42,195.42
Precio Hecho,2025-05-07,Trigo,2025-05-07,195.42,196.44
Precio Hecho,2025-05-07,Trigo,2025-05-07,196.44,195.42
Precio Hecho,2025-05-07,Trigo,2025-05-07,196.44,196.44
Precio Hecho,2025-05-07,Trigo,2025-06-06,195.42,198.48
Precio Hecho,2025-05-07,Trigo,2025-06-06,195.42,198.48
Precio Hecho,2025-05-07,Trigo,2025-06-06,196.44,198.48
Precio Hecho,2025-05-07,Trigo,2025-06-06,196.44,198.48
Precio Hecho,2025-05-07,Trigo,2025-05-07,195.42,195.42
Precio Hecho,2025-05-07,Trigo,2025-05-07,195.42,196.44
Precio Hecho,2025-05-07,Trigo,2025-05-07,196.44,195.42
Precio Hecho,2025-05-07,Trigo,2025-05-07,196.44,196.44
Precio Hecho,2025-05-07,Trigo,2025-06-06,195.42,198.48
Precio Hecho,2025-05-07,Trigo,2025-06-06,195.42,198.48
Precio Hecho,2025-05-07,Trigo,2025-06-06,196.44,198.48
Precio Hecho,2025-05-07,Trigo,2025-06-06,196.44,198.48
Precio a Fijar,2025-04-24,Girasol,2025-04-30,273.1,297.69
Precio a Fijar,2025-04-10,Girasol,2025-04-30,308.7,297.69
Precio a Fijar,2025-04-09,Girasol,2025-04-30,308.71,297.69
Precio Hecho,2025-05-07,Trigo,2025-05-07,195.42,195.42
Precio Hecho,2025-05-07,Trigo,2025-05-07,195.42,196.44
Precio Hecho,2025-05-07,Trigo,2025-05-07,196.44,195.42
Precio Hecho,2025-05-07,Trigo,2025-05-07,196.44,196.44
Precio Hecho,2025-05-06,Soja,2025-05-06,263.82,263.82
Precio Hecho,2025-05-06,Soja,2025-05-06,263.82,265.08
Precio Hecho,2025-05-06,Soja,2025-05-06,265.08,263.82
Precio Hecho,2025-05-06,Soja,2025-05-06,265.08,265.08
Precio Hecho,2025-05-06,Trigo,2025-05-06,196.82,196.82
Precio Hecho,2025-05-06,Trigo,2025-05-06,196.82,195.98
Precio Hecho,2025-05-06,Trigo,2025-05-06,195.98,196.82
Precio Hecho,2025-05-06,Trigo,2025-05-06,195.98,195.98
Precio Hecho,2025-05-06,Trigo,2025-05-06,196.82,196.82
Precio Hecho,2025-05-06,Trigo,2025-05-06,196.82,195.98
Precio Hecho,2025-05-06,Trigo,2025-05-06,195.98,196.82
Precio Hecho,2025-05-06,Trigo,2025-05-06,195.98,195.98
Precio Hecho,2025-04-29,Soja,2025-05-09,259.98,272.82
Precio Hecho,2025-04-29,Soja,2025-05-09,259.98,272.89
Precio Hecho,2025-04-29,Soja,2025-05-09,259.23,272.82
Precio Hecho,2025-04-29,Soja,2025-05-09,259.23,272.89
Precio Hecho,2025-05-06,Soja,2025-05-16,263.82,267.87
Precio Hecho,2025-05-06,Soja,2025-05-16,263.82,272.77
Precio Hecho,2025-05-06,Soja,2025-05-16,265.08,267.87
Precio Hecho,2025-05-06,Soja,2025-05-16,265.08,272.77
Precio Hecho,2025-05-06,Soja,2025-05-16,263.82,267.87
Precio Hecho,2025-05-06,Soja,2025-05-16,263.82,272.77
Precio Hecho,2025-05-06,Soja,2025-05-16,265.08,267.87
Precio Hecho,2025-05-06,Soja,2025-05-16,265.08,272.77
Precio Hecho,2025-05-06,Soja,2025-05-16,263.82,267.87
Precio Hecho,2025-05-06,Soja,2025-05-16,263.82,272.77
Precio Hecho,2025-05-06,Soja,2025-05-16,265.08,267.87
Precio Hecho,2025-05-06,Soja,2025-05-16,265.08,272.77
Precio Hecho,2025-05-06,Soja,2025-05-16,263.82,267.87
Precio Hecho,2025-05-06,Soja,2025-05-16,263.82,272.77
Precio Hecho,2025-05-06,Soja,2025-05-16,265.08,267.87
Precio Hecho,2025-05-06,Soja,2025-05-16,265.08,272.77
Precio Hecho,2025-05-06,Soja,2025-05-16,263.82,267.87
Precio Hecho,2025-05-06,Soja,2025-05-16,263.82,272.77
Precio Hecho,2025-05-06,Soja,2025-05-16,265.08,267.87
Precio Hecho,2025-05-06,Soja,2025-05-16,265.08,272.77
Precio Hecho,2025-05-06,Soja,2025-05-16,263.82,267.87
Precio Hecho,2025-05-06,Soja,2025-05-16,263.82,272.77
Precio Hecho,2025-05-06,Soja,2025-05-16,265.08,267.87
Precio Hecho,2025-05-06,Soja,2025-05-16,265.08,272.77
Precio Hecho,2025-05-06,Soja,2025-05-16,263.82,267.87
Precio Hecho,2025-05-06,Soja,2025-05-16,263.82,272.77
Precio Hecho,2025-05-06,Soja,2025-05-16,265.08,267.87
Precio Hecho,2025-05-06,Soja,2025-05-16,265.08,272.77
Precio Hecho,2025-05-06,Soja,2025-05-16,263.82,267.87
Precio Hecho,2025-05-06,Soja,2025-05-16,263.82,272.77
Precio Hecho,2025-05-06,Soja,2025-05-16,265.08,267.87
Precio Hecho,2025-05-06,Soja,2025-05-16,265.08,272.77
Precio Hecho,2025-05-06,Soja,2025-05-16,263.82,267.87
Precio Hecho,2025-05-06,Soja,2025-05-16,263.82,272.77
Precio Hecho,2025-05-06,Soja,2025-05-16,265.08,267.87
Precio Hecho,2025-05-06,Soja,2025-05-16,265.08,272.77
Precio Hecho,2025-05-06,Soja,2025-05-16,263.82,267.87
Precio Hecho,2025-05-06,Soja,2025-05-16,263.82,272.77
Precio Hecho,2025-05-06,Soja,2025-05-16,265.08,267.87
Precio Hecho,2025-05-06,Soja,2025-05-16,265.08,272.77
Precio Hecho,2025-05-06,Soja,2025-05-16,263.82,267.87
Precio Hecho,2025-05-06,Soja,2025-05-16,263.82,272.77
Precio Hecho,2025-05-06,Soja,2025-05-16,265.08,267.87
Precio Hecho,2025-05-06,Soja,2025-05-16,265.08,272.77
Precio Hecho,2025-05-06,Soja,2025-05-16,263.82,267.87
Precio Hecho,2025-05-06,Soja,2025-05-16,263.82,272.77
Precio Hecho,2025-05-06,Soja,2025-05-16,265.08,267.87
Precio Hecho,2025-05-06,Soja,2025-05-16,265.08,272.77
Precio Hecho,2025-05-06,Soja,2025-05-16,263.82,267.87
Precio Hecho,2025-05-06,Soja,2025-05-16,263.82,272.77
Precio Hecho,2025-05-06,Soja,2025-05-16,265.08,267.87
Precio Hecho,2025-05-06,Soja,2025-05-16,265.08,272.77
Precio Hecho,2025-05-06,Soja,2025-05-16,263.82,267.87
Precio Hecho,2025-05-06,Soja,2025-05-16,263.82,272.77
Precio Hecho,2025-05-06,Soja,2025-05-16,265.08,267.87
Precio Hecho,2025-05-06,Soja,2025-05-16,265.08,272.77
Precio Hecho,2025-05-06,Soja,2025-05-16,263.82,267.87
Precio Hecho,2025-05-06,Soja,2025-05-16,263.82,272.77
Precio Hecho,2025-05-06,Soja,2025-05-16,265.08,267.87
Precio Hecho,2025-05-06,Soja,2025-05-16,265.08,272.77
Precio Hecho,2025-05-06,Soja,2025-05-16,263.82,267.87
Precio Hecho,2025-05-06,Soja,2025-05-16,263.82,272.77
Precio Hecho,2025-05-06,Soja,2025-05-16,265.08,267.87
Precio Hecho,2025-05-06,Soja,2025-05-16,265.08,272.77
Precio Hecho,2025-05-06,Soja,2025-05-16,263.82,267.87
Precio Hecho,2025-05-06,Soja,2025-05-16,263.82,272.77
Precio Hecho,2025-05-06,Soja,2025-05-16,265.08,267.87
Precio Hecho,2025-05-06,Soja,2025-05-16,265.08,272.77
Precio Hecho,2025-05-06,Soja,2025-05-16,263.82,267.87
Precio Hecho,2025-05-06,Soja,2025-05-16,263.82,272.77
Precio Hecho,2025-05-06,Soja,2025-05-16,265.08,267.87
Precio Hecho,2025-05-06,Soja,2025-05-16,265.08,272.77
Precio Hecho,2025-05-06,Soja,2025-05-16,263.82,267.87
Precio Hecho,2025-05-06,Soja,2025-05-16,263.82,272.77
Precio Hecho,2025-05-06,Soja,2025-05-16,265.08,267.87
Precio Hecho,2025-05-06,Soja,2025-05-16,265.08,272.77
Precio Hecho,2025-05-06,Soja,2025-05-16,263.82,267.87
Precio Hecho,2025-05-06,Soja,2025-05-16,263.82,272.77
Precio Hecho,2025-05-06,Soja,2025-05-16,265.08,267.87
Precio Hecho,2025-05-06,Soja,2025-05-16,265.08,272.77
Precio Hecho,2025-05-06,Soja,2025-05-16,263.82,267.87
Precio Hecho,2025-05-06,Soja,2025-05-16,263.82,272.77
Precio Hecho,2025-05-06,Soja,2025-05-16,265.08,267.87
Precio Hecho,2025-05-06,Soja,2025-05-16,265.08,272.77
Precio a Fijar,2025-05-07,Soja,2025-06-30,266.85,272.95
Precio a Fijar,2025-05-07,Soja,2025-06-30,266.85,266.39
Precio a Fijar,2025-05-07,Soja,2025-06-30,269.57,272.95
Precio a Fijar,2025-05-07,Soja,2025-06-30,269.57,266.39
Precio Hecho,2025-05-07,Maiz,2025-06-06,183.52,173.67
Precio Hecho,2025-05-07,Maiz,2025-06-06,183.52,170.69
Precio Hecho,2025-05-07,Maiz,2025-06-06,183.52,171.83
Precio Hecho,2025-05-07,Maiz,2025-06-06,188.48,173.67
Precio Hecho,2025-05-07,Maiz,2025-06-06,188.48,170.69
Precio Hecho,2025-05-07,Maiz,2025-06-06,188.48,171.83
Precio Hecho,2025-05-07,Maiz,2025-06-06,186.83,173.67
Precio Hecho,2025-05-07,Maiz,2025-06-06,186.83,170.69
Precio Hecho,2025-05-07,Maiz,2025-06-06,186.83,171.83
Precio Hecho,2025-05-07,Maiz,2025-06-06,183.52,173.67
Precio Hecho,2025-05-07,Maiz,2025-06-06,183.52,170.69
Precio Hecho,2025-05-07,Maiz,2025-06-06,183.52,171.83
Precio Hecho,2025-05-07,Maiz,2025-06-06,188.48,173.67
Precio Hecho,2025-05-07,Maiz,2025-06-06,188.48,170.69
Precio Hecho,2025-05-07,Maiz,2025-06-06,188.48,171.83
Precio Hecho,2025-05-07,Maiz,2025-06-06,186.83,173.67
Precio Hecho,2025-05-07,Maiz,2025-06-06,186.83,170.69
Precio Hecho,2025-05-07,Maiz,2025-06-06,186.83,171.83
Precio Hecho,2025-05-07,Maiz,2025-05-14,183.52,181.55
Precio Hecho,2025-05-07,Maiz,2025-05-14,183.52,183.75
Precio Hecho,2025-05-07,Maiz,2025-05-14,188.48,181.55
Precio Hecho,2025-05-07,Maiz,2025-05-14,188.48,183.75
Precio Hecho,2025-05-07,Maiz,2025-05-14,186.83,181.55
Precio Hecho,2025-05-07,Maiz,2025-05-14,186.83,183.75
Precio Hecho,2025-05-07,Maiz,2025-05-14,183.52,181.55
Precio Hecho,2025-05-07,Maiz,2025-05-14,183.52,183.75
Precio Hecho,2025-05-07,Maiz,2025-05-14,188.48,181.55
Precio Hecho,2025-05-07,Maiz,2025-05-14,188.48,183.75
Precio Hecho,2025-05-07,Maiz,2025-05-14,186.83,181.55
Precio Hecho,2025-05-07,Maiz,2025-05-14,186.83,183.75
Precio Hecho,2025-05-07,Trigo,2025-05-07,195.42,195.42
Precio Hecho,2025-05-07,Trigo,2025-05-07,195.42,196.44
Precio Hecho,2025-05-07,Trigo,2025-05-07,196.44,195.42
Precio Hecho,2025-05-07,Trigo,2025-05-07,196.44,196.44
Precio Hecho,2025-05-07,Trigo,2025-05-07,195.42,195.42
Precio Hecho,2025-05-07,Trigo,2025-05-07,195.42,196.44
Precio Hecho,2025-05-07,Trigo,2025-05-07,196.44,195.42
Precio Hecho,2025-05-07,Trigo,2025-05-07,196.44,196.44
Precio a Fijar,2025-04-21,Maiz,2025-05-21,197.44,185.86
Precio a Fijar,2025-04-11,Soja,2025-04-30,306.12,256.02
Precio a Fijar,2025-04-11,Soja,2025-04-30,306.12,247.86
Precio Hecho,2025-05-07,Soja,2025-06-06,266.85,267.95
Precio Hecho,2025-05-07,Soja,2025-06-06,266.85,267.95
Precio Hecho,2025-05-07,Soja,2025-06-06,266.85,271.02
Precio Hecho,2025-05-07,Soja,2025-06-06,269.57,267.95
Precio Hecho,2025-05-07,Soja,2025-06-06,269.57,267.95
Precio Hecho,2025-05-07,Soja,2025-06-06,269.57,271.02
Precio Hecho,2025-05-07,Trigo,2025-06-06,195.42,198.48
Precio Hecho,2025-05-07,Trigo,2025-06-06,195.42,198.48
Precio Hecho,2025-05-07,Trigo,2025-06-06,196.44,198.48
Precio Hecho,2025-05-07,Trigo,2025-06-06,196.44,198.48
Precio Hecho,2025-05-07,Trigo,2025-05-07,195.42,195.42
Precio Hecho,2025-05-07,Trigo,2025-05-07,195.42,196.44
Precio Hecho,2025-05-07,Trigo,2025-05-07,196.44,195.42
Precio Hecho,2025-05-07,Trigo,2025-05-07,196.44,196.44
Precio Hecho,2025-05-07,Soja,2025-05-07,266.85,266.85
Precio Hecho,2025-05-07,Soja,2025-05-07,266.85,269.57
Precio Hecho,2025-05-07,Soja,2025-05-07,269.57,266.85
Precio Hecho,2025-05-07,Soja,2025-05-07,269.57,269.57
Precio Hecho,2025-05-07,Maiz,2025-05-07,183.52,183.52
Precio Hecho,2025-05-07,Maiz,2025-05-07,183.52,188.48
Precio Hecho,2025-05-07,Maiz,2025-05-07,183.52,186.83
Precio Hecho,2025-05-07,Maiz,2025-05-07,188.48,183.52
Precio Hecho,2025-05-07,Maiz,2025-05-07,188.48,188.48
Precio Hecho,2025-05-07,Maiz,2025-05-07,188.48,186.83
Precio Hecho,2025-05-07,Maiz,2025-05-07,186.83,183.52
Precio Hecho,2025-05-07,Maiz,2025-05-07,186.83,188.48
Precio Hecho,2025-05-07,Maiz,2025-05-07,186.83,186.83
Precio Hecho,2025-05-07,Soja,2025-05-15,266.85,267.86
Precio Hecho,2025-05-07,Soja,2025-05-15,266.85,270.65
Precio Hecho,2025-05-07,Soja,2025-05-15,269.57,267.86
Precio Hecho,2025-05-07,Soja,2025-05-15,269.57,270.65
Precio Hecho,2025-05-07,Trigo,2025-05-14,195.42,197.88
Precio Hecho,2025-05-07,Trigo,2025-05-14,196.44,197.88
Precio Hecho,2025-05-07,Trigo,2025-06-06,195.42,198.48
Precio Hecho,2025-05-07,Trigo,2025-06-06,195.42,198.48
Precio Hecho,2025-05-07,Trigo,2025-06-06,196.44,198.48
Precio Hecho,2025-05-07,Trigo,2025-06-06,196.44,198.48
Precio a Fijar,2025-05-07,Soja,2025-06-06,266.85,267.95
Precio a Fijar,2025-05-07,Soja,2025-06-06,266.85,267.95
Precio a Fijar,2025-05-07,Soja,2025-06-06,266.85,271.02
Precio a Fijar,2025-05-07,Soja,2025-06-06,269.57,267.95
Precio a Fijar,2025-05-07,Soja,2025-06-06,269.57,267.95
Precio a Fijar,2025-05-07,Soja,2025-06-06,269.57,271.02
Precio a Fijar,2025-05-07,Soja,2025-06-06,266.85,267.95
Precio a Fijar,2025-05-07,Soja,2025-06-06,266.85,267.95
